Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
11184236858,"Apr 14, 2024, 8:59:37 PM",Afternoon Run,Run,,4390,8.06,179.0,61,false,,,activities/11951725078.fit.gz,,,4390.0,2122.0,8062.9,6.6,3.8,35.0,26.0,30.0,58.8,27.1,0.1,,,87.0,84.0,179.0,156.0,,,449.0,,22.0,61.0,,,,,,,,,,,,,0.0,,1.0,8127.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.837,0.0,,,,5812.0,,,,,3.83,,,,,,,,,,,,""
11191739292,"Apr 15, 2024, 11:38:47 PM",Afternoon Run,Run,,2174,5.24,159.0,17,false,,,activities/11959438616.fit.gz,,,2174.0,1350.0,5244.8,5.766,3.885,7.0,21.0,-17.0,1.2,9.1,-0.3,,,108.0,84.0,159.0,141.0,,,258.0,,17.0,17.0,,,,,,,,,,,,,0.0,,1.0,5237.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.412,0.0,,,,3710.0,,,,,3.88,,,,,,,,,,,,""
11206074414,"Apr 17, 2024, 9:45:46 PM",Afternoon Run,Run,,4003,8.13,172.0,37,false,,,activities/11974108377.fit.gz,,,4003.0,2084.0,8135.5,5.748,3.904,24.0,31.0,42.4,67.0,43.5,0.0,,,87.0,83.0,172.0,147.0,,,409.0,,20.0,37.0,,,,,,,,,,,,,0.0,,1.0,8198.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.032,0.0,,,,5696.0,,,,,3.934,,,,,,,,,,,,""
11219225213,"Apr 19, 2024, 8:02:05 PM",Afternoon Run,Run,,3714,6.44,178.0,34,false,,,activities/11987614736.fit.gz,,,3714.0,1590.0,6445.2,5.816,4.054,40.0,47.0,142.4,189.2,30.3,0.0,,,89.0,84.0,178.0,150.0,,,330.0,,22.0,34.0,,,,,,,,,,,,,0.0,,1.0,6542.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.735,4615.8,,,,4362.0,,,,,4.115,,,,,,,,,,,,""
11240501942,"Apr 22, 2024, 5:17:02 PM",Morning Run,Run,,3358,6.43,164.0,19,false,,,activities/12009601247.fit.gz,,,3358.0,1562.0,6438.8,6.592,4.122,13.0,28.0,1.2,27.0,21.3,-0.3,,,95.0,84.0,164.0,139.0,,,292.0,,19.0,19.0,,,,,,,,,,,,,0.0,,1.0,6433.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.917,0.0,,,,4270.0,,,,,4.119,,,,,,,,,,,,""
11249618876,"Apr 23, 2024, 7:37:05 PM",Lunch Run,Run,,8525,16.15,187.0,126,false,,,activities/12018968407.fit.gz,,,8525.0,4355.0,16154.4,5.438,3.709,85.0,44.0,44.4,101.0,6.2,-0.1,,,112.0,84.0,187.0,156.0,,,894.0,,25.0,126.0,,,,,,,,,,,,,0.0,,1.0,16205.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.895,0.0,,,,11914.0,,,,,3.721,,,,,,,,,,,,""
11249807757,"Apr 23, 2024, 10:03:31 PM",Afternoon Walk,Walk,,1999,2.44,165.0,11,false,,,activities/12019160741.fit.gz,,,1999.0,1784.0,2448.3,2.418,1.372,0.0,8.0,35.0,45.2,29.4,-0.4,,,63.0,54.0,165.0,123.0,,,262.0,,29.0,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.225,0.0,,,,3218.0,,,,,,,,,,,,,,,,,""
11262084857,"Apr 25, 2024, 3:01:54 PM",Morning Swim,Swim,,2415,"3,450",,,false,,,activities/12031760147.fit.gz,,,2415.0,2277.0,3450.0,2.942,1.515,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,,,,,699.0,,28.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.429,0.0,,,,,,,,,,,,,,,,,,,,,""
11295144197,"Apr 26, 2024, 9:03:52 PM",Afternoon Run,Run,,2854,5.15,156.0,11,false,,,activities/12066009559.fit.gz,,,2854.0,1291.0,5152.4,5.922,3.991,17.4,21.0,34.0,49.5,5.5,0.1,,,104.0,84.0,156.0,132.0,,,214.0,,20.0,11.0,,,,,,,,,,,,,0.0,,1.0,5165.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.805,0.0,,,,3556.0,,,,,4.001,,,,,,,,,,,,""
11295144736,"Apr 30, 2024, 12:02:50 AM",Afternoon Run,Run,,2764,6.45,156.0,14,false,,,activities/12066010153.fit.gz,,,2764.0,1562.0,6451.6,6.58,4.13,21.7,24.0,34.1,56.4,8.2,0.0,,,87.0,84.0,156.0,133.0,,,266.0,,15.0,14.0,,,,,,,,,,,,,0.0,,1.0,6471.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.334,0.0,,,,4310.0,,,,,4.143,,,,,,,,,,,,""
11334607269,"May 4, 2024, 11:51:02 PM",Afternoon Run,Run,,1708,4.84,146.0,5,false,,,activities/12106601206.fit.gz,,,1708.0,1200.0,4842.8,5.605,4.036,46.0,61.0,-15.6,31.0,48.1,-0.8,,,93.0,85.0,146.0,125.0,,,181.0,,18.0,5.0,,,,,,,,,,,,,0.0,,1.0,4932.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.835,0.0,,,,3314.0,,,,,4.111,,,,,,,,,,,,""
11364787405,"May 8, 2024, 10:04:56 PM",Afternoon Run,Run,,2896,5.12,173.0,23,false,,,activities/12137610901.fit.gz,,,2896.0,1224.0,5122.6,5.848,4.185,25.0,36.0,91.2,125.8,27.7,-0.2,,,110.0,85.0,173.0,148.0,,,240.0,,20.0,23.0,,,,,,,,,,,,,0.0,,1.0,5170.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.769,5107.8,,,,3366.0,,,,,4.225,,,,,,,,,,,,""
11378084938,"May 9, 2024, 8:53:10 PM",Ankles Dying,Run,"",1635,3.23,153.0,5,false,,,activities/12151302084.fit.gz,,,1635.0,784.0,3230.6,6.548,4.121,13.0,9.0,23.2,37.2,13.9,0.1,,,112.0,86.0,153.0,128.0,,,129.0,,26.0,5.0,,,,,,,,,,,0.0,,0.0,,1.0,3264.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.976,0.0,,,,2194.0,,,,,4.164,,,,,,,,,,,,""
11378085070,"May 9, 2024, 9:21:05 PM",Afternoon Walk,Walk,,1240,1.73,151.0,4,false,,,activities/12151302328.fit.gz,,,1240.0,1240.0,1731.5,2.207,1.396,3.0,10.0,19.0,26.6,6.2,-0.4,,,61.0,54.0,151.0,111.0,,,120.0,,30.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.396,0.0,,,,2216.0,,,,,,,,,,,,,,,,,""
11378085763,"May 10, 2024, 2:21:38 PM",Morning Swim,Swim,,2475,"3,400",,,false,,,activities/12151303017.fit.gz,,,2475.0,2241.0,3400.0,10.588,1.517,0.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,,,,,679.0,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.374,0.0,,,,,,,,,,,,,,,,,,,,,""
11403271384,"May 13, 2024, 6:59:56 PM",Lunch Run,Run,,2669,5.13,158.0,6,false,,,activities/12177290532.fit.gz,,,2669.0,1163.0,5137.3,6.593,4.417,9.0,20.0,-3.0,178.2,17.2,3.2,,,92.0,85.0,158.0,126.0,,,172.0,,19.0,6.0,,,,,,,,,,,,,0.0,,1.0,5129.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.925,0.0,,,,3190.0,,,,,4.411,,,,,,,,,,,,""
11412142931,"May 14, 2024, 9:23:45 PM",Afternoon Walk,Walk,,1252,1.73,93.0,1,false,,,activities/12186380819.fit.gz,,,1252.0,1231.0,1736.5,2.647,1.411,7.0,8.0,246.6,249.8,7.6,-0.1,,,68.0,55.0,93.0,79.0,,,98.0,,23.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.387,552.5,,,,2120.0,,,,,,,,,,,,,,,,,""
11420387882,"May 15, 2024, 8:17:01 PM",Poo Poo Point Half Marathon,Run,"",10334,21.13,187.0,190,false,,,activities/12194841015.fit.gz,,,10334.0,6864.0,21131.7,5.94,3.079,750.0,827.0,69.8,713.6,49.9,-0.4,,,113.0,81.0,187.0,155.0,,,1311.0,,25.0,190.0,,,,,,,,,,,0.0,,0.0,,1.0,25062.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.045,19933.2,,,,18166.0,,,,,3.651,,,,,,,,,,,,""
11428267340,"May 17, 2024, 12:19:46 AM",Afternoon Walk,Walk,,1451,1.83,92.0,2,false,,,activities/12202937898.fit.gz,,,1451.0,1451.0,1837.1,1.806,1.266,17.0,29.0,96.2,103.8,14.9,0.1,,,79.0,53.0,92.0,75.0,,,103.0,,23.0,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.266,714.5,,,,2492.0,,,,,,,,,,,,,,,,,""
11435352704,"May 18, 2024, 12:43:51 AM",Recovery Run,Run,"",2469,6.44,162.0,19,false,,,activities/12210244000.fit.gz,,,2469.0,1728.0,6446.9,5.178,3.731,54.0,103.0,89.0,110.0,30.3,-0.1,,,123.0,84.0,162.0,139.0,,,314.0,,18.0,19.0,,,,,,,,,,,0.0,,0.0,,1.0,6560.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.611,28.4,,,,4542.0,,,,,3.796,,,,,,,,,,,,""
11435353019,"May 18, 2024, 1:28:53 AM",Evening Walk,Walk,,998,1.46,113.0,2,false,,,activities/12210244411.fit.gz,,,998.0,998.0,1465.3,2.738,1.468,5.0,15.0,89.0,101.4,9.6,-0.7,,,109.0,56.0,113.0,95.0,,,80.0,,19.0,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.468,544.4,,,,1826.0,,,,,,,,,,,,,,,,,""
11458866589,"May 18, 2024, 7:47:30 PM",Lunch Walk,Walk,,3589,4.83,125.0,8,false,,,activities/12234534910.fit.gz,,,3589.0,3389.0,4833.3,2.37,1.426,65.0,67.0,-10.2,45.6,12.4,0.6,,,116.0,56.0,125.0,100.0,,,308.0,,18.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.347,110.6,,,,6120.0,,,,,,,,,,,,,,,,,""
11458867370,"May 19, 2024, 8:51:00 PM",Afternoon Run,Run,,2255,4.36,165.0,18,false,,,activities/12234535702.fit.gz,,,2255.0,1133.0,4363.8,7.78,3.852,79.0,143.0,14.0,116.2,36.9,-0.1,,,102.0,85.0,165.0,142.0,,,225.0,,20.0,18.0,,,,,,,,,,,,,0.0,,1.0,4665.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.935,0.0,,,,3164.0,,,,,4.117,,,,,,,,,,,,""
11458868114,"May 20, 2024, 9:27:25 PM",Afternoon Run,Run,,1319,5.12,147.0,9,false,,,activities/12234536421.fit.gz,,,1319.0,1233.0,5119.4,6.38,4.152,17.0,20.0,52.6,68.4,4.8,-0.1,,,112.0,85.0,147.0,136.0,,,231.0,,22.0,9.0,,,,,,,,,,,,,0.0,,1.0,5131.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.881,0.0,,,,3504.0,,,,,4.161,,,,,,,,,,,,""
11473876347,"May 22, 2024, 6:08:34 PM",May Half Marathon #2,Run,Strava aggressively deciding to shortcut me .01 miles 👀 but I have the receipts,5813,21.09,180.0,120,false,,,activities/12249949202.fit.gz,,,5813.0,5635.0,21096.2,5.132,3.744,80.0,90.0,40.8,105.0,33.0,0.0,,,89.0,85.0,180.0,149.0,,,1183.0,,17.0,120.0,,,,,,,,,,,0.0,,0.0,,1.0,21220.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.629,0.0,,,,15914.0,,,,,3.766,,,,,,,,,,,,media/219969AF-9793-4944-9AA4-026D62209CDB.jpg
11488661754,"May 24, 2024, 7:40:35 PM",Afternoon Run,Run,,1686,5.25,,,false,,,activities/11488661754.gpx,,,1686.0,1184.0,5255.0,8.054,4.438,11.0,11.0,89.6,142.0,13.7,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5213.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.117,2079.3,,,,3230.0,,,,,4.403,,,,,,,,,,,,""
11488811473,"May 24, 2024, 8:11:52 PM",Afternoon Walk,Walk,,2010,3.24,,,false,,,activities/11488811473.gpx,,,2010.0,1818.0,3244.4,8.768,1.785,42.1,42.1,104.7,147.0,16.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.614,2690.9,,,,3446.0,,,,,,,,,,,,,,,,,""
11497779173,"May 26, 2024, 12:18:34 AM",Recovery Run,Run,"",1625,4.82,152.0,10,false,,,activities/12274601091.fit.gz,,,1625.0,1161.0,4820.9,5.433,4.152,15.0,18.0,20.6,36.4,6.1,-0.1,,,90.0,86.0,152.0,133.0,,,217.0,,17.0,10.0,,,,,,,,,,,0.0,,0.0,,1.0,4826.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.967,0.0,,,,3278.0,,,,,4.157,,,,,,,,,,,,""
11512123150,"May 27, 2024, 6:14:03 PM",May Half Marathon #3,Run,"",6471,21.15,186.0,277,false,,,activities/12289410385.fit.gz,,,6471.0,6054.0,21152.2,5.494,3.494,26.0,21.0,44.6,56.2,6.3,0.0,,,115.0,85.0,186.0,168.0,,,1516.0,,22.0,277.0,,,,,,,,,,,0.0,,0.0,,1.0,21198.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.269,0.0,,,,17046.0,,,,,3.502,,,,,,,,,,,,media/A338C63B-3E4B-4A76-B37B-C68F9A3A1288.jpg
11542220883,"May 30, 2024, 7:36:12 PM",Lunch Walk,Walk,,5932,5.70,106.0,6,false,,,activities/12320407841.fit.gz,,,5932.0,4185.0,5701.0,2.576,1.362,45.0,41.0,139.2,159.6,35.5,0.1,,,108.0,54.0,106.0,78.0,,,349.0,,22.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.961,16.1,,,,7314.0,,,,,,,,,,,,,,,,,""
11542221573,"May 31, 2024, 4:00:45 AM",Night Walk,Walk,,2866,2.34,111.0,4,false,,,activities/12320408622.fit.gz,,,2866.0,2054.0,2339.8,3.239,1.139,12.0,20.0,134.4,150.0,14.0,-0.3,,,112.0,53.0,111.0,88.0,,,187.0,,17.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.816,1126.6,,,,3388.0,,,,,,,,,,,,,,,,,""
11542222700,"May 31, 2024, 6:21:07 PM",Lunch Run,Run,,2788,8.51,174.0,53,false,,,activities/12320409715.fit.gz,,,2788.0,2316.0,8518.9,5.337,3.678,26.0,35.0,49.2,82.8,38.5,-0.1,,,88.0,85.0,174.0,152.0,,,507.0,,23.0,53.0,,,,,,,,,,,,,0.0,,1.0,8518.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.056,0.0,,,,6536.0,,,,,3.678,,,,,,,,,,,,""
11552122936,"Jun 2, 2024, 1:59:42 AM",Poo Poo Point Climb!,Run,"",4380,8.17,167.0,37,false,,,activities/12330622274.fit.gz,,,4380.0,2622.0,8170.4,6.702,3.116,275.0,454.0,48.2,470.2,45.4,-0.1,,,103.0,81.0,167.0,143.0,,,460.0,,18.0,37.0,,,,,,,,,,,0.0,,0.0,,1.0,8932.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.865,8170.4,,,,6928.0,,,,,3.407,,,,,,,,,,,,""
11552193053,"Jun 2, 2024, 3:17:25 AM",Evening Walk,Walk,,1692,3.34,127.0,4,false,,,activities/12330696315.fit.gz,,,1692.0,1581.0,3342.0,29.768,2.114,150.0,144.0,51.2,173.4,17.3,-3.5,,,124.0,63.0,127.0,104.0,,,143.0,,19.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.975,1914.6,,,,2560.0,,,,,,,,,,,,,,,,,""
11567831834,"Jun 3, 2024, 3:13:17 PM",Morning Walk,Walk,,1129,1.48,131.0,3,false,,,activities/12346809221.fit.gz,,,1129.0,1113.0,1488.2,2.063,1.337,15.0,20.0,140.8,159.4,44.9,-0.3,,,81.0,54.0,131.0,106.0,,,96.0,,19.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.318,0.0,,,,2038.0,,,,,,,,,,,,,,,,,""
11567832525,"Jun 3, 2024, 11:21:39 PM",Afternoon Walk,Walk,,2064,3.29,96.0,2,false,,,activities/12346809903.fit.gz,,,2064.0,1609.0,3291.3,19.926,2.046,21.0,13.0,21.2,40.4,33.2,0.4,,,109.0,54.0,96.0,82.0,,,139.0,,21.0,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.595,0.0,,,,2596.0,,,,,,,,,,,,,,,,,""
11567833580,"Jun 4, 2024, 12:29:19 AM",Afternoon Run,Run,,2578,8.24,161.0,43,false,,,activities/12346810961.fit.gz,,,2578.0,2114.0,8241.0,5.763,3.898,57.0,67.0,84.8,112.4,13.2,-0.2,,,114.0,86.0,161.0,148.0,,,435.0,,17.0,43.0,,,,,,,,,,,,,0.0,,1.0,8304.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.197,491.1,,,,5988.0,,,,,3.929,,,,,,,,,,,,""
11584107330,"Jun 4, 2024, 11:09:33 PM",Afternoon Run,Run,,2041,5.14,168.0,21,false,,,activities/12363516323.fit.gz,,,2041.0,1240.0,5141.3,5.074,4.146,14.0,18.0,62.6,77.4,7.5,0.0,,,110.0,86.0,168.0,144.0,,,247.0,,20.0,21.0,,,,,,,,,,,,,0.0,,1.0,5151.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.519,0.0,,,,3554.0,,,,,4.154,,,,,,,,,,,,""
11584109284,"Jun 4, 2024, 11:44:18 PM",Afternoon Walk,Walk,,2447,2.95,133.0,6,false,,,activities/12363518348.fit.gz,,,2447.0,2164.0,2949.6,2.994,1.363,11.0,55.0,18.0,33.6,16.3,-0.5,,,79.0,55.0,133.0,111.0,,,221.0,,20.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.205,0.0,,,,3820.0,,,,,,,,,,,,,,,,,""
11584111467,"Jun 5, 2024, 10:54:35 PM",Kneehab,Run,"",3543,5.13,152.0,10,false,,,activities/12363520597.fit.gz,,,3543.0,1195.0,5138.5,6.136,4.3,67.0,51.0,66.2,156.0,29.5,1.0,,,89.0,86.0,152.0,133.0,,,211.0,,23.0,10.0,,,,,,,,,,,0.0,,0.0,,1.0,5408.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.45,0.0,,,,3374.0,,,,,4.526,,,,,,,,,,,,""
11584291333,"Jun 5, 2024, 11:56:40 PM",Afternoon Walk,Walk,,1999,2.70,120.0,4,false,,,activities/12363704345.fit.gz,,,1999.0,1974.0,2699.0,2.51,1.367,3.0,11.0,-3.0,6.6,7.1,-0.3,,,106.0,54.0,120.0,90.0,,,151.0,,25.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.35,0.0,,,,3604.0,,,,,,,,,,,,,,,,,""
11590782801,"Jun 6, 2024, 6:22:41 PM",Pace Training,Run,"",4602,8.86,173.0,31,false,,,activities/12370380184.fit.gz,,,4602.0,2101.0,8865.1,6.292,4.219,39.0,95.0,117.8,162.4,49.4,0.0,,,104.0,86.0,173.0,142.0,,,379.0,,21.0,31.0,,,,,,,,,,,0.0,,0.0,,1.0,8984.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.926,7129.6,,,,5964.0,,,,,4.276,,,,,,,,,,,,""
11621967183,"Jun 7, 2024, 4:26:41 PM",Morning Walk,Walk,,3284,4.13,124.0,7,false,,,activities/12402502224.fit.gz,,,3284.0,3065.0,4131.5,2.55,1.348,39.0,83.0,96.6,122.8,10.6,0.1,,,82.0,55.0,124.0,99.0,,,271.0,,22.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.258,0.0,,,,5266.0,,,,,,,,,,,,,,,,,""
11621970188,"Jun 8, 2024, 5:51:23 PM",Morning Walk,Walk,,10351,6.44,124.0,15,false,,,activities/12402505163.fit.gz,,,10351.0,8146.0,6444.1,2.358,0.791,228.0,261.0,934.6,1078.0,48.4,-0.1,,,116.0,53.0,124.0,85.0,,,578.0,,26.0,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.623,6444.1,,,,9964.0,,,,,,,,,,,,,,,,,""
11621972690,"Jun 9, 2024, 9:42:10 PM",Running with Friends,Run,"",4923,7.41,174.0,32,false,,,activities/12402507741.fit.gz,,,4923.0,3531.0,7412.0,6.147,2.099,28.0,38.0,71.0,99.2,31.3,-0.1,,,85.0,72.0,174.0,131.0,,,541.0,,26.0,32.0,,,,,,,,,,,0.0,,0.0,,1.0,7457.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.506,0.0,,,,8266.0,,,,,2.112,,,,,,,,,,,,""
11621974143,"Jun 10, 2024, 7:20:46 PM",Pace Training 🥵,Run,"",4486,10.67,161.0,23,false,,,activities/12402509194.fit.gz,,,4486.0,2329.0,10673.2,6.95,4.583,44.0,60.0,29.8,57.2,44.9,0.1,,,115.0,87.0,161.0,136.0,,,392.0,,21.0,23.0,,,,,,,,,,,0.0,,0.0,,1.0,10832.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.379,0.0,,,,6630.0,,,,,4.651,,,,,,,,,,,,""
11631436300,"Jun 11, 2024, 10:59:48 PM",Afternoon Walk,Walk,,2781,3.47,117.0,4,false,,,activities/12412218387.fit.gz,,,2781.0,2313.0,3478.3,2.437,1.504,41.0,45.0,26.8,46.2,37.2,-0.1,,,116.0,57.0,117.0,88.0,,,227.0,,21.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.251,262.1,,,,4414.0,,,,,,,,,,,,,,,,,""
11632162074,"Jun 12, 2024, 3:57:57 AM",Evening Run,Run,,568,2.13,144.0,2,false,,,activities/12412965039.fit.gz,,,568.0,477.0,2131.1,6.234,4.468,8.0,90.0,31.6,116.2,6.0,-3.8,,,89.0,85.0,144.0,128.0,,,85.0,,18.0,2.0,,,,,,,,,,,,,0.0,,1.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.752,0.0,,,,1342.0,,,,,4.319,,,,,,,,,,,,""
11632214148,"Jun 12, 2024, 4:13:32 AM",Night Walk,Walk,,1127,2.07,153.0,5,false,,,activities/12413019650.fit.gz,,,1127.0,1127.0,2077.1,5.278,1.843,66.0,20.0,31.2,96.6,31.9,3.1,,,118.0,61.0,153.0,122.0,,,148.0,,19.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.843,0.0,,,,2212.0,,,,,,,,,,,,,,,,,""
11647985939,"Jun 14, 2024, 4:05:35 AM",Night Walk,Walk,,2663,4.33,139.0,7,false,,,activities/12429209420.fit.gz,,,2663.0,2663.0,4333.8,4.552,1.627,31.0,42.0,146.2,172.6,9.4,-0.2,,,121.0,62.0,139.0,105.0,,,281.0,,21.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.627,0.0,,,,5364.0,,,,,,,,,,,,,,,,,""
11662204110,"Jun 15, 2024, 2:00:49 AM",Evening Walk,Walk,,1247,1.81,96.0,1,false,,,activities/12443883788.fit.gz,,,1247.0,1247.0,1814.5,2.608,1.455,9.0,72.0,91.6,107.0,8.3,-0.5,,,84.0,56.0,96.0,76.0,,,98.0,,19.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.455,0.0,,,,2314.0,,,,,,,,,,,,,,,,,""
11662205445,"Jun 16, 2024, 1:19:13 AM",June Half Marathon,Run,"",5519,21.24,180.0,141,false,,,activities/12443885189.fit.gz,,,5519.0,5352.0,21246.5,6.132,3.97,56.0,131.0,-12.0,50.8,5.8,-0.1,,,102.0,86.0,180.0,154.0,,,1155.0,,17.0,141.0,,,,,,,,,,,0.0,,0.0,,1.0,21293.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.85,0.0,,,,15302.0,,,,,3.979,,,,,,,,,,,,""
11716171216,"Jun 16, 2024, 7:04:24 PM",Lunch Walk,Walk,,6344,7.46,129.0,14,false,,,activities/12499486583.fit.gz,,,6344.0,5397.0,7459.3,2.542,1.382,65.0,111.0,97.0,123.4,19.1,0.0,,,112.0,56.0,129.0,102.0,,,482.0,,21.0,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.176,182.0,,,,9824.0,,,,,,,,,,,,,,,,,""
11716171529,"Jun 19, 2024, 4:47:10 AM",Night Walk,Walk,,853,1.15,111.0,1,false,,,activities/12499486937.fit.gz,,,853.0,853.0,1155.5,2.222,1.355,10.0,13.0,144.8,154.6,8.5,-0.3,,,122.0,63.0,111.0,89.0,,,85.0,,25.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.355,0.0,,,,1690.0,,,,,,,,,,,,,,,,,""
11716172091,"Jun 20, 2024, 4:07:59 AM",Night Walk,Walk,,2030,2.79,113.0,4,false,,,activities/12499487497.fit.gz,,,2030.0,1980.0,2791.2,3.261,1.41,16.0,75.0,91.4,105.0,21.1,-0.2,,,114.0,56.0,113.0,93.0,,,162.0,,26.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.375,611.2,,,,3556.0,,,,,,,,,,,,,,,,,""
